Kernel, Architechture, Vendor, No of CPUs, Cycle(MHz), L1(KB), L2(KB), L3(KB), RAM(GB), Available Threads, Num Iterations, varDecl, refExpr, intLiteral, floatLiteral, add_int, add_float, sub_int, sub_float, mul_int, mul_float, div_int, div_float, rem_int, rem_float, shl_int, shl_float, shr_int, shr_float, assign_int, assign_float, mulAssign_int, mulAssign_float, divAssign_int, divAssign_float, remAssign_int, remAssign_float, addAssign_int, addAssign_float, subAssign_int, subAssign_float, shlAssign_int, shlAssign_float, shrAssign_int, shrAssign_float, postInc_int, postInc_float, postDec_int, postDec_float, preInc_int, preInc_float, preDec_int, preDec_float,Execution Time
kernel_1100_100_1_330_626_12,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,255098,702,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0.048
kernel_1100_100_1_330_626_13,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,256598,902,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,500,200,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.046
kernel_1100_100_1_330_626_14,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,455966,902,100,0,200,0,0,33428,0,0,0,0,0,0,0,0,0,33728,200,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.183
kernel_1100_100_1_330_626_15,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,457466,1102,100,200,200,0,0,33428,0,0,0,0,0,0,0,0,0,34028,200,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.167
kernel_1100_100_1_330_626_16,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,200870,502,100,0,0,0,0,0,33428,0,0,0,0,0,0,0,0,100,33428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0.067
kernel_1100_100_1_330_626_17,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,202370,702,100,200,0,0,0,0,33428,0,0,0,0,0,0,0,0,400,33428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0.065
kernel_1100_100_1_330_626_18,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,401738,702,100,0,0,0,0,33428,33428,0,0,0,0,0,0,0,0,33628,33428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0.100
kernel_1100_100_1_330_626_19,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,403238,902,100,200,0,0,0,33428,33428,0,0,0,0,0,0,0,0,33928,33428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.117
kernel_1100_100_1_330_626_20,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,454466,702,100,0,0,0,0,0,33428,0,0,0,0,0,0,0,0,200,33428,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0.103
kernel_1100_100_1_330_626_21,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,455966,902,100,200,0,0,0,0,33428,0,0,0,0,0,0,0,0,500,33428,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.096
kernel_1100_100_1_330_626_22,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,655334,902,100,0,0,0,0,33428,33428,0,0,0,0,0,0,0,0,33728,33428,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.186
kernel_1100_100_1_330_626_23,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,656834,1102,100,200,0,0,0,33428,33428,0,0,0,0,0,0,0,0,34028,33428,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.201
kernel_1100_100_1_330_626_24,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,202370,702,100,0,200,0,0,0,33428,0,0,0,0,0,0,0,0,200,33628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0.083
kernel_1100_100_1_330_626_25,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,203870,902,100,200,200,0,0,0,33428,0,0,0,0,0,0,0,0,500,33628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.070
kernel_1100_100_1_330_626_26,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,403238,902,100,0,200,0,0,33428,33428,0,0,0,0,0,0,0,0,33728,33628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.097
kernel_1100_100_1_330_626_27,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,404738,1102,100,200,200,0,0,33428,33428,0,0,0,0,0,0,0,0,34028,33628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.121
kernel_1100_100_1_330_626_28,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,455966,902,100,0,200,0,0,0,33428,0,0,0,0,0,0,0,0,300,33628,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.121
kernel_1100_100_1_330_626_29,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,457466,1102,100,200,200,0,0,0,33428,0,0,0,0,0,0,0,0,600,33628,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.097
kernel_1100_100_1_330_626_30,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,656834,1102,100,0,200,0,0,33428,33428,0,0,0,0,0,0,0,0,33828,33628,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.201
kernel_1100_100_1_330_626_31,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,658334,1302,100,200,200,0,0,33428,33428,0,0,0,0,0,0,0,0,34128,33628,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.195
kernel_1100_100_1_330_626_32,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,253598,502,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0.064
kernel_1100_100_1_330_626_33,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,255098,702,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0.045
kernel_1100_100_1_330_626_34,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,454466,702,100,0,0,0,0,33428,0,0,0,0,0,0,0,0,0,33628,0,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0.116
kernel_1100_100_1_330_626_35,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,455966,902,100,200,0,0,0,33428,0,0,0,0,0,0,0,0,0,33928,0,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.082
kernel_1100_100_1_330_626_36,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,507194,702,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0.058
kernel_1100_100_1_330_626_37,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,508694,902,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.055
kernel_1100_100_1_330_626_38,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,708062,902,100,0,0,0,0,33428,0,0,0,0,0,0,0,0,0,33728,0,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.207
kernel_1100_100_1_330_626_39,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,709562,1102,100,200,0,0,0,33428,0,0,0,0,0,0,0,0,0,34028,0,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.182
kernel_1100_100_1_330_626_40,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,255098,702,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0.029
kernel_1100_100_1_330_626_41,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,256598,902,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,500,200,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.032
kernel_1100_100_1_330_626_42,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,455966,902,100,0,200,0,0,33428,0,0,0,0,0,0,0,0,0,33728,200,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.108
kernel_1100_100_1_330_626_43,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,457466,1102,100,200,200,0,0,33428,0,0,0,0,0,0,0,0,0,34028,200,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.150
kernel_1100_100_1_330_626_44,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,508694,902,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,300,200,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.082
kernel_1100_100_1_330_626_45,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,510194,1102,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,600,200,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.091
kernel_1100_100_1_330_626_46,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,709562,1102,100,0,200,0,0,33428,0,0,0,0,0,0,0,0,0,33828,200,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.212
kernel_1100_100_1_330_626_47,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,711062,1302,100,200,200,0,0,33428,0,0,0,0,0,0,0,0,0,34128,200,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.176
kernel_1100_100_1_330_626_48,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,454466,702,100,0,0,0,0,0,33428,0,0,0,0,0,0,0,0,200,33428,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0.153
kernel_1100_100_1_330_626_49,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,455966,902,100,200,0,0,0,0,33428,0,0,0,0,0,0,0,0,500,33428,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.143
kernel_1100_100_1_330_626_50,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,655334,902,100,0,0,0,0,33428,33428,0,0,0,0,0,0,0,0,33728,33428,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.168
kernel_1100_100_1_330_626_51,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,656834,1102,100,200,0,0,0,33428,33428,0,0,0,0,0,0,0,0,34028,33428,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.189
kernel_1100_100_1_330_626_52,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,708062,902,100,0,0,0,0,0,33428,0,0,0,0,0,0,0,0,300,33428,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.189
kernel_1100_100_1_330_626_53,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,709562,1102,100,200,0,0,0,0,33428,0,0,0,0,0,0,0,0,600,33428,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.193
kernel_1100_100_1_330_626_54,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,908930,1102,100,0,0,0,0,33428,33428,0,0,0,0,0,0,0,0,33828,33428,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.267
kernel_1100_100_1_330_626_55,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,910430,1302,100,200,0,0,0,33428,33428,0,0,0,0,0,0,0,0,34128,33428,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.251
kernel_1100_100_1_330_626_56,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,455966,902,100,0,200,0,0,0,33428,0,0,0,0,0,0,0,0,300,33628,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.142
kernel_1100_100_1_330_626_57,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,457466,1102,100,200,200,0,0,0,33428,0,0,0,0,0,0,0,0,600,33628,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.184
kernel_1100_100_1_330_626_58,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,656834,1102,100,0,200,0,0,33428,33428,0,0,0,0,0,0,0,0,33828,33628,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.168
kernel_1100_100_1_330_626_59,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,658334,1302,100,200,200,0,0,33428,33428,0,0,0,0,0,0,0,0,34128,33628,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.180
kernel_1100_100_1_330_626_60,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,709562,1102,100,0,200,0,0,0,33428,0,0,0,0,0,0,0,0,400,33628,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.189
kernel_1100_100_1_330_626_61,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,711062,1302,100,200,200,0,0,0,33428,0,0,0,0,0,0,0,0,700,33628,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.193
kernel_1100_100_1_330_626_62,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,910430,1302,100,0,200,0,0,33428,33428,0,0,0,0,0,0,0,0,33928,33628,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.266
kernel_1100_100_1_330_626_63,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,911930,1502,100,200,200,0,0,33428,33428,0,0,0,0,0,0,0,0,34228,33628,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.246
kernel_1100_100_1_330_626_64,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,702,502,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0.022
kernel_1100_100_1_330_626_65,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,2202,702,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.021
kernel_1100_100_1_330_626_66,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,201570,702,100,0,0,0,0,33428,0,0,0,0,0,0,0,0,0,33628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.114
kernel_1100_100_1_330_626_67,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,203070,902,100,200,0,0,0,33428,0,0,0,0,0,0,0,0,0,33928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.088
kernel_1100_100_1_330_626_68,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,254298,702,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.039
kernel_1100_100_1_330_626_69,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,255798,902,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.042
kernel_1100_100_1_330_626_70,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,455166,902,100,0,0,0,0,33428,0,0,0,0,0,0,0,0,0,33728,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.176
kernel_1100_100_1_330_626_71,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,456666,1102,100,200,0,0,0,33428,0,0,0,0,0,0,0,0,0,34028,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.198
kernel_1100_100_1_330_626_72,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,2202,702,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.020
kernel_1100_100_1_330_626_73,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,3702,902,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,500,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.021
kernel_1100_100_1_330_626_74,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,203070,902,100,0,200,0,0,33428,0,0,0,0,0,0,0,0,0,33728,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.116
kernel_1100_100_1_330_626_75,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,204570,1102,100,200,200,0,0,33428,0,0,0,0,0,0,0,0,0,34028,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.094
kernel_1100_100_1_330_626_76,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,255798,902,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,300,200,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.068
kernel_1100_100_1_330_626_77,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,257298,1102,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,600,200,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.074
kernel_1100_100_1_330_626_78,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,456666,1102,100,0,200,0,0,33428,0,0,0,0,0,0,0,0,0,33828,200,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.205
kernel_1100_100_1_330_626_79,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,458166,1302,100,200,200,0,0,33428,0,0,0,0,0,0,0,0,0,34128,200,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.188
kernel_1100_100_1_330_626_80,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,201570,702,100,0,0,0,0,0,33428,0,0,0,0,0,0,0,0,200,33428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.068
kernel_1100_100_1_330_626_81,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,203070,902,100,200,0,0,0,0,33428,0,0,0,0,0,0,0,0,500,33428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.072
kernel_1100_100_1_330_626_82,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,402438,902,100,0,0,0,0,33428,33428,0,0,0,0,0,0,0,0,33728,33428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.125
kernel_1100_100_1_330_626_83,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,403938,1102,100,200,0,0,0,33428,33428,0,0,0,0,0,0,0,0,34028,33428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.129
kernel_1100_100_1_330_626_84,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,455166,902,100,0,0,0,0,0,33428,0,0,0,0,0,0,0,0,300,33428,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.104
kernel_1100_100_1_330_626_85,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,456666,1102,100,200,0,0,0,0,33428,0,0,0,0,0,0,0,0,600,33428,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.204
kernel_1100_100_1_330_626_86,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,656034,1102,100,0,0,0,0,33428,33428,0,0,0,0,0,0,0,0,33828,33428,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.207
kernel_1100_100_1_330_626_87,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,657534,1302,100,200,0,0,0,33428,33428,0,0,0,0,0,0,0,0,34128,33428,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.224
kernel_1100_100_1_330_626_88,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,203070,902,100,0,200,0,0,0,33428,0,0,0,0,0,0,0,0,300,33628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.082
kernel_1100_100_1_330_626_89,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,204570,1102,100,200,200,0,0,0,33428,0,0,0,0,0,0,0,0,600,33628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.096
kernel_1100_100_1_330_626_90,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,403938,1102,100,0,200,0,0,33428,33428,0,0,0,0,0,0,0,0,33828,33628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.135
kernel_1100_100_1_330_626_91,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,405438,1302,100,200,200,0,0,33428,33428,0,0,0,0,0,0,0,0,34128,33628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.140
kernel_1100_100_1_330_626_92,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,456666,1102,100,0,200,0,0,0,33428,0,0,0,0,0,0,0,0,400,33628,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.086
kernel_1100_100_1_330_626_93,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,458166,1302,100,200,200,0,0,0,33428,0,0,0,0,0,0,0,0,700,33628,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.088
kernel_1100_100_1_330_626_94,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,657534,1302,100,0,200,0,0,33428,33428,0,0,0,0,0,0,0,0,33928,33628,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.208
kernel_1100_100_1_330_626_95,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,659034,1502,100,200,200,0,0,33428,33428,0,0,0,0,0,0,0,0,34228,33628,0,0,0,0,0,0,63324,0,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0.179
kernel_1100_100_1_330_626_96,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,254298,702,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0.036
kernel_1100_100_1_330_626_97,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,255798,902,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.043
kernel_1100_100_1_330_626_98,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,455166,902,100,0,0,0,0,33428,0,0,0,0,0,0,0,0,0,33728,0,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.101
kernel_1100_100_1_330_626_99,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,456666,1102,100,200,0,0,0,33428,0,0,0,0,0,0,0,0,0,34028,0,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.106
kernel_1100_100_1_330_626_100,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,507894,902,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.065
kernel_1100_100_1_330_626_101,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,509394,1102,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.111
kernel_1100_100_1_330_626_102,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,708762,1102,100,0,0,0,0,33428,0,0,0,0,0,0,0,0,0,33828,0,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.198
kernel_1100_100_1_330_626_103,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,710262,1302,100,200,0,0,0,33428,0,0,0,0,0,0,0,0,0,34128,0,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.213
kernel_1100_100_1_330_626_104,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,255798,902,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,300,200,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.063
kernel_1100_100_1_330_626_105,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,257298,1102,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,600,200,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.047
kernel_1100_100_1_330_626_106,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,456666,1102,100,0,200,0,0,33428,0,0,0,0,0,0,0,0,0,33828,200,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.116
kernel_1100_100_1_330_626_107,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,458166,1302,100,200,200,0,0,33428,0,0,0,0,0,0,0,0,0,34128,200,0,0,0,0,0,0,0,63324,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.106
kernel_1100_100_1_330_626_108,x86_64,Intel,144,2094,32,256,46080,3023.79,12,1100,301,509394,1102,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,400,200,0,0,0,0,0,0,63324,63324,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.124
